Word/Phrase,TF-IDF_Average,Primary_Sentiment,Sentiment_Coefficient,negative_coef,neutral_coef,positive_coef
drive,0.01705554943745362,positive,0.24775485913112957,-0.0712559981782198,-0.17649886095290854,0.24775485913112957
very,0.01705280782785757,positive,0.8869918771895228,-0.4575916346748753,-0.42940024251463593,0.8869918771895228
as,0.016499805662252263,negative,-0.39343555464803703,-0.39343555464803703,0.030936895905958717,0.3624986587420732
friendly,0.016455886668345517,negative,-3.9108808288505506,-3.9108808288505506,0.4468813461998263,3.463999482650695
time,0.016429478237388096,positive,-0.6928506325270366,0.625718144428306,0.06713248809872709,-0.6928506325270366
great,0.015868715245306416,positive,4.372565172294561,-3.5575310355892418,-0.8150341367053238,4.372565172294561
out,0.01563538649676909,neutral,0.4369045786180463,-0.2663378367920559,0.4369045786180463,-0.17056674182599102
in the,0.015589519078672202,neutral,0.7839474622592588,-0.5230514221399403,0.7839474622592588,-0.2608960401193181
when,0.015510241305132214,negative,-0.49525776127786064,-0.49525776127786064,0.27691142104017474,0.21834634023768704
if,0.015367282183485955,negative,0.8280935363091088,0.8280935363091088,-0.12022715899758946,-0.7078663773115199
just,0.015178712926836426,neutral,1.417147134650015,-0.0813450548047864,1.417147134650015,-1.3358020798452217
like,0.014690553907504374,negative,-0.6619115273128464,-0.6619115273128464,0.2675182654350647,0.39439326187778184
up,0.014344663619202763,negative,0.8371846225896871,0.8371846225896871,-0.35697521352407857,-0.4802094090656055
had,0.014333289614584873,positive,0.502947247214349,-0.4586954989929314,-0.04425174822141737,0.502947247214349
good,0.014018497925368106,negative,-2.5409945514840016,-2.5409945514840016,0.7908564607526692,1.7501380907313246
this location,0.013960880383664076,positive,-0.4958660585844513,0.19242614130773233,0.3034399172767205,-0.4958660585844513
go,0.013955547781254069,neutral,-0.3632812483028353,0.3210335151999321,-0.3632812483028353,0.04224773310290108
all,0.013886089618663923,positive,0.3144498977911004,-0.030938701825016266,-0.2835111959660873,0.3144498977911004
or,0.013858451246431409,positive,-0.8613161544140158,0.4113193127249905,0.44999684168902565,-0.8613161544140158
of the,0.013730731702405914,negative,-0.5741083087267235,-0.5741083087267235,0.4841245397111448,0.08998376901558121
no,0.013578065182074658,negative,1.9491754175788203,1.9491754175788203,-0.18824476651409885,-1.7609306510647116
were,0.01324867086328137,neutral,0.14499763793720413,-0.0490492765137015,0.14499763793720413,-0.09594836142350296
place,0.013222135725856805,negative,-0.24377461098414405,-0.24377461098414405,0.18131405928419325,0.06246055169994642
been,0.013189591536173393,positive,-0.687019796112278,0.4987808664342036,0.18823892967808062,-0.687019796112278
their,0.013105314256855164,positive,-0.10282864937614339,0.08245563918512143,0.020373010191021394,-0.10282864937614339
drinks,0.012910897941169184,positive,-0.7795419127319032,0.5731067351640939,0.20643517756781304,-0.7795419127319032
can,0.012863607857310987,neutral,0.641628350945265,-0.4293040281303291,0.641628350945265,-0.21232432281493904
she,0.012832586757572073,negative,0.5364551483450364,0.5364551483450364,-0.4458655351064709,-0.09058961323856413
thru,0.012790608591392806,negative,-0.4441766793597679,-0.4441766793597679,0.22627089510283552,0.21790578425693075
this starbucks,0.012771683717172093,positive,0.8804541886067364,-0.2393972448679741,-0.6410569437387724,0.8804541886067364
ve,0.01270828352717899,neutral,-0.4290444503285311,0.276861573592862,-0.4290444503285311,0.15218287673566802
your,0.012666162311686987,neutral,0.2739474119559234,-0.020297550280982395,0.2739474119559234,-0.2536498616749412
drive thru,0.012507634816051114,negative,-0.35421102216423156,-0.35421102216423156,0.254767863633742,0.09944315853049017
nice,0.01228467326850289,negative,-2.9707908627293564,-2.9707908627293564,0.6787550967183648,2.2920357660109816
we,0.012225498932731333,neutral,-0.29740554961309507,0.21429227958763447,-0.29740554961309507,0.0831132700254639
people,0.012039212975321956,negative,0.48006742569062033,0.48006742569062033,-0.32081200039720614,-0.15925542529341144
and the,0.011685733594443904,positive,0.5113974054496963,-0.433407827812622,-0.07798957763707476,0.5113974054496963
line,0.01159356807498988,positive,-0.3866181362161945,0.12300580034823604,0.26361233586795824,-0.3866181362161945
what,0.01133712873312134,positive,-0.5441209119175114,0.4486607216718737,0.09546019024563701,-0.5441209119175114
this is,0.011245140881978413,positive,0.7719530830034251,-0.09068714553069145,-0.6812659374727311,0.7719530830034251
because,0.011229732435666375,positive,-0.27567298107262683,0.06935689745375863,0.20631608361886883,-0.27567298107262683
an,0.011122930944391643,positive,-0.4479383871992496,0.4231661098026976,0.024772277396555065,-0.4479383871992496
from,0.010973119867811172,positive,0.788099086568313,-0.4564756282690886,-0.33162345829922696,0.788099086568313
don,0.010815446358404405,positive,-1.1864360302424921,0.7544745797978689,0.4319614504446235,-1.1864360302424921
only,0.010811668357592941,positive,-0.31058609523219316,0.2685009135680948,0.04208518166409932,-0.31058609523219316
has,0.010680960758900852,positive,0.9557446128084178,-0.4344404380720482,-0.5213041747363717,0.9557446128084178
love,0.01064979830751951,positive,3.2343429894777223,-2.8122680572446934,-0.4220749322330175,3.2343429894777223
even,0.01059387944303145,negative,1.0689422273917324,1.0689422273917324,-0.7513532049799415,-0.3175890224117926
other,0.010536492478502267,positive,-0.4492298304718237,0.19175190945315743,0.2574779210186665,-0.4492298304718237
the staff,0.010479406395662114,positive,0.5160403641315923,-0.3038532148655131,-0.21218714926608273,0.5160403641315923
the drive,0.010382809037046276,positive,-0.38821863376443994,0.028232483127954105,0.35998615063648437,-0.38821863376443994
minutes,0.010323937275546122,negative,1.9932874970305259,1.9932874970305259,-0.15723288348221276,-1.8360546135483093
never,0.010174170585375506,negative,1.3729026294175484,1.3729026294175484,-1.1002097357733922,-0.2726928936441522
through,0.010122051259907842,negative,-0.6142665916399193,-0.6142665916399193,0.033609306395483624,0.5806572852444358
about,0.01010394442376694,neutral,-0.36337217053558907,0.1130211162777894,-0.36337217053558907,0.2503510542577982
store,0.01009461111686722,neutral,-0.35314120895340323,0.30688341738810315,-0.35314120895340323,0.046257791565297156
make,0.010083276903466316,neutral,-0.37664733834598113,0.10991797310511972,-0.37664733834598113,0.2667293652408583
really,0.010071171514759654,neutral,0.7883195072860995,-0.5796018802412339,0.7883195072860995,-0.20871762704486482
do,0.009880890640723342,negative,0.48020295444193756,0.48020295444193756,-0.26464466148508536,-0.21555829295685228
work,0.009861070575316596,positive,1.5059489060621232,-0.7402250114066028,-0.7657238946555205,1.5059489060621232
to the,0.009808534773507823,positive,-0.2660762915108574,0.15236331457095742,0.11371297693989671,-0.2660762915108574
by,0.009776075591564208,neutral,-0.3978675604695861,0.15721629421046035,-0.3978675604695861,0.2406512662591254
made,0.009606354778770696,positive,0.960740552060926,-0.23667930079089516,-0.7240612512700298,0.960740552060926
it was,0.009533307061898368,positive,0.5797272088840912,-0.46902289638015465,-0.11070431250393586,0.5797272088840912
customer,0.009450415161562456,negative,1.0965122202105366,1.0965122202105366,-0.8987209143207239,-0.19779130588981159
will,0.009412464481780103,neutral,-0.4559745465617434,0.12169168377335675,-0.4559745465617434,0.3342828627883863
more,0.009389572576577201,neutral,0.3242046230026734,-0.04764339736563099,0.3242046230026734,-0.2765612256370413
to get,0.00936118035615243,negative,0.4777259082710726,0.4777259082710726,-0.17337693310522911,-0.3043489751658429
would,0.009258207963541928,positive,-0.9138898807396458,0.4639416360241095,0.44994824471553446,-0.9138898807396458
back,0.009210348958974915,negative,0.8376083085122911,0.8376083085122911,-0.7210078285619175,-0.1166004799503782
busy,0.008972839060780162,negative,-1.40013148791001,-1.40013148791001,0.5746849729980185,0.825446514911991
parking,0.008878359852912769,negative,-0.8115428438342513,-0.8115428438342513,0.2811369839439576,0.5304058598902988
them,0.008821551822326655,positive,-0.3788310255156447,0.07266236306371351,0.3061686624519346,-0.3788310255156447
wait,0.008776116584136594,negative,0.6940224542475718,0.6940224542475718,-0.07460837354282863,-0.6194140807047477
day,0.008699344857885115,positive,0.5991084207296438,-0.1406340300306082,-0.4584743906990331,0.5991084207296438
on the,0.008698592812980261,negative,-0.4299566833428141,-0.4299566833428141,0.3946135754011894,0.035343107941623375
some,0.008670544016020763,positive,0.6719937384219739,-0.5642469385303265,-0.10774679989164862,0.6719937384219739
am,0.008653551236438616,positive,0.41299999871557946,-0.11702349684044891,-0.2959765018751284,0.41299999871557946
they are,0.008613327602520171,neutral,-0.5519861167665728,0.545043699195122,-0.5519861167665728,0.006942417571447913
if you,0.008578618587899753,neutral,0.6521882484809781,-0.19506902114846353,0.6521882484809781,-0.45711922733251525
know,0.008555375278903096,positive,0.3550246092352482,-0.09882210321619697,-0.25620250601905037,0.3550246092352482
employees,0.008528978283630062,negative,1.2274418497904471,1.2274418497904471,-0.8251811850864198,-0.4022606647040321
than,0.008516128656939619,negative,-0.6822986330220819,-0.6822986330220819,0.28308279127598773,0.3992158417460922
to be,0.00849846647434498,positive,-0.8427944858898533,0.5650344806042896,0.27776000528556233,-0.8427944858898533
long,0.008474524151088096,neutral,-0.4444845914111953,0.10174311100904686,-0.4444845914111953,0.3427414804021492
inside,0.008448974229975485,neutral,0.3431441755641519,-0.25697316215414095,0.3431441755641519,-0.08617101341000975
ever,0.008437819494548773,neutral,-1.288183852594213,1.089677013164014,-1.288183852594213,0.19850683943019898
my drink,0.00839213843118494,positive,-0.3224884495629073,0.03866393382898343,0.2838245157339257,-0.3224884495629073
come,0.008371308037732837,negative,0.3802537676727505,0.3802537676727505,-0.25882397318368394,-0.12142979448906821
right,0.008314917683323665,positive,0.6513085265391271,-0.5447062298885351,-0.10660229665059581,0.6513085265391271
baristas,0.008269640282653486,positive,0.856770011568545,-0.6083758971291826,-0.24839411443936701,0.856770011568545
every,0.008249036585590366,positive,0.8350409084278821,-0.1981695006776373,-0.636871407750245,0.8350409084278821
way,0.008239709856893228,neutral,-0.12380493970856728,0.123029416215952,-0.12380493970856728,0.000775523492614093
ordered,0.00823748846372396,positive,-1.120609165622151,1.01599494182419,0.10461422379796087,-1.120609165622151
times,0.008199345797944207,positive,-0.5131286015535836,0.4916745652565249,0.02145403629706101,-0.5131286015535836
got,0.008196813523095288,positive,-0.4661411298145604,0.12678011354421143,0.3393610162703544,-0.4661411298145604
morning,0.008195816528172162,positive,0.45386764886304554,-0.3133770895892961,-0.1404905592737486,0.45386764886304554
which,0.008090467953920676,neutral,0.7466461897980082,-0.7292713493762815,0.7466461897980082,-0.017374840421726396
too,0.00807652953264768,neutral,0.45725012604375037,-0.032530069335491636,0.45725012604375037,-0.42472005670825946
also,0.007962131928529844,neutral,-0.6450598892898067,0.20601047679746298,-0.6450598892898067,0.4390494124923419
my order,0.007917423909939473,neutral,-0.5914394901739737,0.37764288481574604,-0.5914394901739737,0.21379660535822964
it is,0.00789993857880022,neutral,0.29091159244403286,-0.10015517317731568,0.29091159244403286,-0.19075641926671685
seating,0.007874996835141708,negative,-1.4742440146491476,-1.4742440146491476,0.3583883611798901,1.1158556534692583
her,0.007847092255540762,negative,0.647520095034999,0.647520095034999,-0.15658145212079397,-0.49093864291420236
how,0.007760617337239667,neutral,-1.0313104236793824,0.5350206350486554,-1.0313104236793824,0.49628978863072926
and they,0.007736029324988248,positive,0.42501520685506394,-0.18995046492007378,-0.2350647419349918,0.42501520685506394
re,0.007731859176417468,negative,-0.3286325756642831,-0.3286325756642831,0.1980464675761258,0.1305861080881589
at the,0.007684442637562026,positive,0.5904474089591897,-0.29329733584706763,-0.29715007311212244,0.5904474089591897
is the,0.007665936067453826,neutral,-0.7686594458845892,0.5496935412617445,-0.7686594458845892,0.2189659046228444
slow,0.007646417890945025,positive,-3.4088525340388527,2.64549215870282,0.7633603753360373,-3.4088525340388527
lot,0.007611457980447755,negative,-1.0659970578615585,-1.0659970578615585,0.8304031057767992,0.23559395208475445
out of,0.007598908093393368,positive,-1.399520792823938,1.2819140885033153,0.11760670432063138,-1.399520792823938
clean,0.007527690705015561,negative,-1.5970810899059875,-1.5970810899059875,0.12894339351241735,1.4681376963935735
barista,0.0074736469763677475,positive,0.7427748528497686,-0.5327704931011029,-0.21000435974866294,0.7427748528497686
best,0.007455330439610813,positive,2.203842452606678,-2.0067778082831724,-0.19706464432350318,2.203842452606678
friendly and,0.007360726437785355,positive,1.9427187199278295,-1.3313433784109967,-0.6113753415168349,1.9427187199278295
well,0.007346091586115038,negative,-1.0354997048144214,-1.0354997048144214,0.015193519594069541,1.0203061852203548
new,0.007307680097832645,positive,1.5321498427849822,-1.027359296792157,-0.5047905459928198,1.5321498427849822
who,0.007260196407129675,neutral,0.5223119808603106,-0.08726242865112524,0.5223119808603106,-0.4350495522091858
over,0.0072357879816503734,negative,0.8241831812109284,0.8241831812109284,-0.14211426071251426,-0.682068920498411
he,0.007216116282309261,neutral,-0.6387804348206294,0.1060365214048165,-0.6387804348206294,0.5327439134158142
area,0.007153198151566939,positive,0.8528550266085321,-0.6667842741225328,-0.18607075248599922,0.8528550266085321
going,0.0071340506590809516,negative,0.9988147740189834,0.9988147740189834,-0.6078462891692122,-0.39096848484976704
to this,0.007040634581853245,neutral,-0.5758276038081162,0.5093148935639054,-0.5758276038081162,0.06651271024421425
cup,0.007011569948478413,positive,-1.0833773707527166,1.0803453335051287,0.0030320372475943773,-1.0833773707527166
super,0.0069991385254020095,positive,1.4356872287410725,-0.9032140870702555,-0.5324731416708041,1.4356872287410725
customer service,0.006951679397650832,neutral,-0.819788081636391,0.41038022238681804,-0.819788081636391,0.40940785924956935
fast,0.006912382333663799,positive,2.9759802282817516,-2.581043947090544,-0.394936281191206,2.9759802282817516
then,0.0068689725797303125,positive,-1.2762143646751398,0.8409255384257364,0.43528882624939746,-1.2762143646751398
and it,0.006811426354325971,positive,-0.17294224272270448,0.06718707347461982,0.105755169248086,-0.17294224272270448
after,0.006792588538804905,negative,1.0937607240274076,1.0937607240274076,-0.9305078813907444,-0.16325284263666462
for the,0.00675273863557653,neutral,0.5946487950652893,-0.3778203394735301,0.5946487950652893,-0.21682845559175637
pretty,0.006692980865707949,negative,-1.7381131094060838,-1.7381131094060838,1.116872295160855,0.621240814245225
starbucks is,0.006658109201573308,neutral,0.46565744351328925,-0.2720712774762658,0.46565744351328925,-0.19358616603702453
customers,0.00660299114997197,negative,1.2839055074505368,1.2839055074505368,-0.16738407461473395,-1.1165214328358073
didn,0.006595770011672383,positive,-0.9180643490248211,0.8588700929128528,0.05919425611196619,-0.9180643490248211
quick,0.006590827209237633,negative,-2.49208712453054,-2.49208712453054,0.33550653979471295,2.1565805847358273
any,0.0065779581829801545,neutral,-0.21847137331559352,0.09202861929716007,-0.21847137331559352,0.1264427540184344
at this,0.006577049259581101,negative,-0.11448403233294209,-0.11448403233294209,0.05574338367316811,0.058740648659774464
go to,0.0065762310149572204,positive,-0.5618821923553233,0.5462356790338359,0.015646513321487438,-0.5618821923553233
still,0.006576168435350227,neutral,0.3849930930937646,-0.18106073823257546,0.3849930930937646,-0.20393235486118655
much,0.0065581665448626375,neutral,1.143318297362282,-0.6590661476781667,1.143318297362282,-0.4842521496841153
little,0.0065187403993196774,negative,-1.3428151222385192,-1.3428151222385192,0.9536945548187733,0.3891205674197449
tea,0.006515731703301591,positive,0.2838817227824357,-0.0624487077920871,-0.22143301499034754,0.2838817227824357
while,0.006490095113275933,negative,0.5166861441855397,0.5166861441855397,-0.43124777367166245,-0.08543837051387874
before,0.006455335298556237,positive,-0.5735101691561225,0.05628856173655489,0.5172216074195682,-0.5735101691561225
is always,0.006450981151055823,negative,-0.5510065893360723,-0.5510065893360723,0.048246176890111084,0.5027604124459596
went,0.006447969899243819,neutral,0.2594589861998784,-0.10240891719016908,0.2594589861998784,-0.15705006900970872
asked,0.006445402241295275,positive,-1.1232151158773442,0.8074137108445327,0.31580140503281473,-1.1232151158773442
drive through,0.006421887030165238,neutral,-0.7040995904578139,0.3241077867572505,-0.7040995904578139,0.3799918037005631
staff is,0.006407427869474613,negative,-0.59466026462313,-0.59466026462313,0.3911217303009354,0.20353853432219793
around,0.006387170386887802,neutral,-0.31644273513742766,0.20595459336212327,-0.31644273513742766,0.11048814177530498
this place,0.006370280004177544,negative,0.3945875729536178,0.3945875729536178,-0.14322997841368806,-0.2513575945399296
said,0.006332347118781804,positive,-1.1819980502432803,1.1203737250489034,0.0616243251943747,-1.1819980502432803
usually,0.006327216589813055,negative,-0.9048426236864417,-0.9048426236864417,0.7282443775608775,0.17659824612556882
most,0.006274668358210567,neutral,0.6114968809464219,-0.39839880044113274,0.6114968809464219,-0.21309808050528986
bad,0.006202122709596908,positive,-1.4171826743909184,1.3820806792033533,0.03510199518757089,-1.4171826743909184
one of,0.006200873461527968,negative,-0.6910062564383426,-0.6910062564383426,0.2311906223259418,0.4598156341123973
experience,0.006168320625123062,neutral,-0.4205911783428427,0.10382380913745547,-0.4205911783428427,0.31676736920538817
better,0.006137433946647673,negative,0.7597478404129391,0.7597478404129391,-0.08893340364850544,-0.670814436764433
our,0.006130247034187386,negative,-0.5466085900157814,-0.5466085900157814,0.05117880278060988,0.49542978723517384
two,0.006059208607952416,positive,-0.5591216636706423,0.4491334138050768,0.109988249865567,-0.5591216636706423
orders,0.00605466788985187,positive,-0.8306780219507314,0.3232803783155149,0.507397643635213,-0.8306780219507314
iced,0.006050312948948994,negative,0.5035971359200986,0.5035971359200986,-0.19136187134779434,-0.31223526457230616
wrong,0.006003124080458153,negative,1.7094929553705984,1.7094929553705984,-0.05219114403375917,-1.6573018113368407
today,0.005990092372889672,negative,0.7256628450995497,0.7256628450995497,-0.16787832354780127,-0.5577845215517478
they have,0.005958228217485486,negative,-1.1238971176431938,-1.1238971176431938,0.09915566911671227,1.0247414485264843
latte,0.005922077848565983,positive,-0.16568948080938115,0.005034994750301022,0.1606544860590811,-0.16568948080938115
favorite,0.005908505298913348,positive,1.6007848913038096,-1.03710702405087,-0.5636778672529381,1.6007848913038096
need,0.0058900659532966125,positive,-1.2728472532533517,0.3597309259155618,0.9131163273377901,-1.2728472532533517
want,0.005878494801576768,positive,-0.2256851852929613,0.1568204851256329,0.06886470016732889,-0.2256851852929613
rude,0.005832044559641792,negative,3.5284558014788696,3.5284558014788696,-0.5179671015812932,-3.0104886998975804
could,0.005806130612135398,positive,-0.42344136131573457,0.1382440908288782,0.28519727048685617,-0.42344136131573457
working,0.005801898765296227,positive,0.24683802966334295,-0.1914161993120595,-0.05542183035128185,0.24683802966334295
off,0.005709431711686957,positive,-0.8389105440582697,0.6783643739703944,0.1605461700878763,-0.8389105440582697
the best,0.005687267984999272,positive,1.8636238792397415,-1.846512279438608,-0.01711159980111745,1.8636238792397415
down,0.00567974626638836,negative,0.8463558669123064,0.8463558669123064,-0.46586900346819804,-0.380486863444109
starbucks in,0.005662414453299199,neutral,-0.7745154112479392,0.4343413583127641,-0.7745154112479392,0.34017405293517633
now,0.005658831008238023,neutral,-0.3982364261050811,0.2156970255528234,-0.3982364261050811,0.18253940055225676
location is,0.005652898366131339,neutral,0.3087155815336929,-0.07200992472323432,0.3087155815336929,-0.23670565681046282
there is,0.005546882844828335,neutral,0.24234466099618904,-0.058751847949636664,0.24234466099618904,-0.1835928130465535
food,0.0054948148107312545,positive,-0.30061846816059185,0.20714616747069342,0.09347230068989912,-0.30061846816059185
the service,0.005468928177531634,neutral,1.0115936116719046,-0.3514990610116205,1.0115936116719046,-0.6600945506602833
sure,0.005453840791647845,positive,0.9980358354738232,-0.40762856262881014,-0.5904072728450138,0.9980358354738232
worst,0.005436072047221891,negative,3.381055366473437,3.381055366473437,-0.8722446920909588,-2.5088106743824783
say,0.005406261611085453,negative,-0.2865630230870257,-0.2865630230870257,0.14870287586750067,0.13786014721952386
waiting,0.005400032696066955,negative,0.841492421854856,0.841492421854856,-0.2726843419317333,-0.5688080799231194
take,0.005358137045112163,positive,-0.5664581291503871,0.31382390286517414,0.2526342262852158,-0.5664581291503871
but the,0.005348555242131181,neutral,0.905446650207513,-0.8437233720601874,0.905446650207513,-0.06172327814732587
few,0.005329773516976122,negative,-0.9740535777631983,-0.9740535777631983,0.7627343278970871,0.21131924986610642
though,0.0052971212252379395,neutral,1.254044071837539,-0.9460221682919527,1.254044071837539,-0.3080219035455903
being,0.005296439789223792,positive,-0.1434119705622634,0.10095205985359619,0.042459910708667954,-0.1434119705622634
hot,0.005281765452378434,positive,0.5401952952261582,-0.11300996887133401,-0.4271853263548252,0.5401952952261582
with the,0.005266975731699435,positive,-1.0144295414208684,0.5201486369631755,0.4942809044576889,-1.0144295414208684
the baristas,0.005262364973020315,positive,0.6855978210010968,-0.5157042502496192,-0.16989357075147968,0.6855978210010968
mobile,0.005235783212864183,neutral,0.27101812626676103,-0.011397560857421055,0.27101812626676103,-0.25962056540933953
they were,0.005228416369871168,positive,0.6021686146486926,-0.4484474097931102,-0.15372120485558335,0.6021686146486926
been to,0.0051759471392139175,positive,0.08581716228495714,-0.07428003840849445,-0.011537123876465709,0.08581716228495714
again,0.005150282229142218,negative,0.6007258470223394,0.6007258470223394,-0.3532164394933205,-0.24750940752901984
give,0.005146791769660863,positive,-0.6682406111135764,0.21468616328213505,0.45355444783143906,-0.6682406111135764
another,0.00512545010875834,positive,-0.9219487079319456,0.9174924277246757,0.004456280207273683,-0.9219487079319456
did,0.005118991474777856,neutral,0.6091280974404837,-0.3603424674967697,0.6091280974404837,-0.24878562994371395
took,0.005056557509074919,positive,-0.7208513446557921,0.4273444976848488,0.29350684697094187,-0.7208513446557921
think,0.005045009127250873,positive,0.0782657791433177,-0.003998258533699673,-0.07426752060961773,0.0782657791433177
many,0.005013715102108622,positive,0.4044985701904765,-0.2871686427139649,-0.1173299274765105,0.4044985701904765
first,0.005006496358273776,neutral,-0.29964249835389645,0.1646213339905677,-0.29964249835389645,0.1350211643633287
to make,0.004990254226019776,negative,0.8126754556191413,0.8126754556191413,-0.5161211240956015,-0.2965543315235419
have to,0.004968557847950892,neutral,0.5070781497167237,-0.15512234457518537,0.5070781497167237,-0.3519558051415372
service is,0.004942380959706438,positive,-0.5675435001651993,0.15156960690757504,0.4159738932576226,-0.5675435001651993
same,0.004941754406898743,positive,-0.5128343416931617,0.09905922436754613,0.4137751173256176,-0.5128343416931617
are always,0.004934420315562042,neutral,-0.3866097255272483,0.1313408304689307,-0.3866097255272483,0.2552688950583198
my favorite,0.004896447913780528,positive,1.3412423633327315,-1.0302362559047749,-0.31100610742795726,1.3412423633327315
milk,0.004883952957827412,positive,-1.268032535787633,0.5355668904395141,0.732465645348116,-1.268032535787633
stop,0.0048838391407537195,negative,-0.881177164819379,-0.881177164819379,0.40569316014179474,0.4754840046775847
coffee and,0.004866159983279437,positive,-0.1979429483284146,0.005261342450298736,0.19268160587811603,-0.1979429483284146
since,0.004862480009716663,negative,-0.5751864462550622,-0.5751864462550622,0.10715216597042157,0.4680342802846435
this one,0.0048531896533799464,positive,0.5699604399627145,-0.3356189632158311,-0.23434147674688555,0.5699604399627145
open,0.004852090002368497,neutral,-0.6077813446998672,0.36405093702974894,-0.6077813446998672,0.24373040767011697
cold,0.004851188120965983,negative,0.8004797650182388,0.8004797650182388,-0.5964656359634855,-0.20401412905475733
should,0.00483629395888092,negative,1.1472613099806774,1.1472613099806774,-0.2879050325042284,-0.8593562774764576
to go,0.00479987694132258,neutral,0.4378747933184347,-0.03499832799522144,0.4378747933184347,-0.4028764653232149
making,0.004796569577722598,negative,0.5852753277264959,0.5852753277264959,-0.4049638681120583,-0.18031145961443862
ve been,0.0047936604041875054,negative,0.030935110816019927,0.030935110816019927,-0.010786635973914443,-0.020148474842105593
all the,0.004774168842446475,negative,-0.6361982002897164,-0.6361982002897164,0.5753781757598537,0.06082002452986268
why,0.004757882809129838,negative,1.1355257237053202,1.1355257237053202,-0.19516995130337464,-0.9403557724019436
ll,0.004756159643265541,positive,-0.15977069436885574,0.0890324897670597,0.07073820460179518,-0.15977069436885574
the store,0.004746595711023448,negative,0.4546071062308885,0.4546071062308885,-0.13921798725331955,-0.31538911897756905
came,0.004703250774874885,negative,-0.9098883976069293,-0.9098883976069293,0.19113333703920452,0.7187550605677255
tables,0.004696169274583816,negative,-0.6595686680828183,-0.6595686680828183,0.59312217167053,0.06644649641228796
waited,0.004686551164296829,negative,1.2927510444925703,1.2927510444925703,-0.01535112285585402,-1.2773999216367233
